timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/10/21 20:20:29.124, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 46, 6 %, 0 %, 16280 MiB, 15349 MiB, 931 MiB
2021/10/21 20:20:30.125, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 50, 98 %, 34 %, 16280 MiB, 10341 MiB, 5939 MiB
2021/10/21 20:20:31.126, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 99 %, 33 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:32.126, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 35 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:33.127, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 37 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:34.128, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 38 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:35.128, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 37 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:36.129, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 37 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:37.129, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 38 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:38.130, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 38 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:39.131, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 38 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:40.131, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 37 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:41.132, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 35 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:42.132, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 33 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:43.133, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:44.134, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 34 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:45.134, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:46.135, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:47.136, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 34 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:48.136, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:49.137, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 35 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:50.138, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 99 %, 37 %, 16280 MiB, 10339 MiB, 5941 MiB
2021/10/21 20:20:51.138, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 99 %, 37 %, 16280 MiB, 10339 MiB, 5941 MiB
