timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/21 21:24:35.578, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 46, 4 %, 0 %, 40536 MiB, 38976 MiB, 1560 MiB
2021/09/21 21:24:36.581, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 50, 54 %, 37 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:37.582, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 96 %, 73 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:38.751, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 96 %, 74 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:39.752, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 97 %, 75 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:40.754, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 97 %, 74 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:41.755, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 97 %, 74 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:42.756, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 93 %, 72 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:43.757, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 96 %, 74 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:44.758, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 96 %, 73 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:46.046, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 97 %, 73 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:47.047, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 97 %, 73 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:48.048, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 97 %, 75 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:49.049, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 97 %, 75 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:50.050, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 95 %, 72 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:51.051, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 97 %, 74 %, 40536 MiB, 31318 MiB, 9218 MiB
2021/09/21 21:24:52.052, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 93 %, 72 %, 40536 MiB, 31318 MiB, 9218 MiB
