timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/22 16:11:34.534, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 45, 6 %, 0 %, 40536 MiB, 38527 MiB, 2009 MiB
2021/09/22 16:11:35.538, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 47, 42 %, 15 %, 40536 MiB, 34263 MiB, 6273 MiB
2021/09/22 16:11:36.539, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 51, 89 %, 42 %, 40536 MiB, 34093 MiB, 6443 MiB
2021/09/22 16:11:37.540, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 52, 89 %, 42 %, 40536 MiB, 33817 MiB, 6719 MiB
2021/09/22 16:11:38.542, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 53, 86 %, 44 %, 40536 MiB, 33685 MiB, 6851 MiB
2021/09/22 16:11:39.543, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 53, 81 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:40.550, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 53, 81 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:41.832, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 81 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:42.833, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 81 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:43.834, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 82 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:44.836, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 82 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:45.837, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 82 %, 43 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:46.838, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 83 %, 44 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:47.839, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 86 %, 47 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:49.059, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 79 %, 44 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:50.060, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 84 %, 46 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:51.061, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 82 %, 46 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:52.062, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 85 %, 47 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:53.063, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 80 %, 44 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:54.065, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 85 %, 47 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:55.066, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 83 %, 45 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:56.287, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 85 %, 46 %, 40536 MiB, 35152 MiB, 5384 MiB
2021/09/22 16:11:57.288, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 82 %, 48 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:11:58.290, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 83 %, 49 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:11:59.291, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 81 %, 48 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:00.292, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 82 %, 48 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:01.293, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 57, 81 %, 47 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:02.294, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 25 %, 12 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:03.526, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 82 %, 45 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:04.527, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 85 %, 47 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:05.528, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 82 %, 46 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:06.529, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 83 %, 46 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:07.530, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 83 %, 45 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:08.532, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 86 %, 48 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:09.534, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 86 %, 47 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:10.763, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 87 %, 47 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:11.764, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 85 %, 46 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:12.765, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 85 %, 46 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:13.766, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 82 %, 43 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:14.768, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 82 %, 43 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:15.769, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 82 %, 43 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:16.770, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 56, 81 %, 45 %, 40536 MiB, 31520 MiB, 9016 MiB
2021/09/22 16:12:17.988, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 80 %, 40 %, 40536 MiB, 31019 MiB, 9517 MiB
2021/09/22 16:12:18.989, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 55, 86 %, 39 %, 40536 MiB, 30717 MiB, 9819 MiB
2021/09/22 16:12:19.991, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 54, 94 %, 40 %, 40536 MiB, 30557 MiB, 9979 MiB
