timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/10/20 22:07:03.642, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 48, 5 %, 0 %, 16280 MiB, 15325 MiB, 955 MiB
2021/10/20 22:07:04.643, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 100 %, 37 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:05.644, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 38 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:06.645, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 39 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:07.645, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 100 %, 40 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:08.646, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 100 %, 41 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:09.647, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 100 %, 40 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:10.648, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 100 %, 40 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:11.649, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 99 %, 40 %, 16280 MiB, 7791 MiB, 8489 MiB
2021/10/20 22:07:12.649, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 54, 99 %, 40 %, 16280 MiB, 7791 MiB, 8489 MiB
