timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/21 21:15:56.746, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 33, 0 %, 0 %, 40536 MiB, 39010 MiB, 1526 MiB
2021/09/21 21:15:57.747, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 33, 2 %, 0 %, 40536 MiB, 38694 MiB, 1842 MiB
2021/09/21 21:15:58.748, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 37, 45 %, 10 %, 40536 MiB, 38158 MiB, 2378 MiB
2021/09/21 21:15:59.749, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 40 %, 9 %, 40536 MiB, 38158 MiB, 2378 MiB
2021/09/21 21:16:00.750, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 44 %, 10 %, 40536 MiB, 38158 MiB, 2378 MiB
2021/09/21 21:16:01.751, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 39 %, 9 %, 40536 MiB, 38158 MiB, 2378 MiB
2021/09/21 21:16:02.752, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 42 %, 10 %, 40536 MiB, 38158 MiB, 2378 MiB
2021/09/21 21:16:03.753, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 36, 12 %, 3 %, 40536 MiB, 38138 MiB, 2398 MiB
2021/09/21 21:16:04.962, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 32 %, 7 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:05.963, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 38 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:06.964, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 39 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:07.966, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 45 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:08.966, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 43 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:09.968, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:10.969, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 41 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:12.200, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 33 %, 8 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:13.200, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 57 %, 11 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:14.201, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:15.202, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 39 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:16.205, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:17.206, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 43 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:18.207, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 39, 41 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:19.419, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 30 %, 7 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:20.420, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 5 %, 1 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:21.421, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 43 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:22.423, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:23.423, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 46 %, 11 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:24.424, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 45 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:25.426, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 41 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:26.653, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 31 %, 7 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:27.654, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 38, 6 %, 1 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:28.655, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 46 %, 11 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:29.656, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 46 %, 11 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:30.657, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 46 %, 11 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:31.658, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 45 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:32.659, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:33.908, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 34 %, 8 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:34.909, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 40 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:35.910, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 46 %, 11 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:36.911, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 38 %, 9 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:37.912, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:38.913, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 44 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:39.914, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 40, 42 %, 10 %, 40536 MiB, 37856 MiB, 2680 MiB
2021/09/21 21:16:41.140, NVIDIA A100-SXM4-40GB, 1, 2, GPU-78763185-757a-a226-2bfa-0c2649a82124, 00000000:00:05.0, 41, 33 %, 8 %, 40536 MiB, 37856 MiB, 2680 MiB
