timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/10/21 20:14:50.510, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 47, 7 %, 0 %, 16280 MiB, 15293 MiB, 987 MiB
2021/10/21 20:14:51.511, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 100 %, 35 %, 16280 MiB, 7889 MiB, 8391 MiB
2021/10/21 20:14:52.511, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 33 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:53.512, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 100 %, 34 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:54.513, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:55.514, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 34 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:56.514, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:57.515, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 35 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:58.516, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 33 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:14:59.517, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 35 %, 16280 MiB, 7617 MiB, 8663 MiB
2021/10/21 20:15:00.518, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 35 %, 16280 MiB, 7617 MiB, 8663 MiB
