timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/10/21 19:56:46.353, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 44, 6 %, 0 %, 16280 MiB, 15317 MiB, 963 MiB
2021/10/21 19:56:47.355, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 48, 99 %, 33 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:48.356, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 49, 98 %, 32 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:49.357, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 50, 98 %, 32 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:50.357, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 50, 98 %, 31 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:51.358, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 50, 97 %, 31 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:52.359, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 98 %, 32 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:53.359, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 98 %, 32 %, 16280 MiB, 10577 MiB, 5703 MiB
2021/10/21 19:56:54.360, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 96 %, 34 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:56:55.361, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 98 %, 34 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:56:56.362, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:56:57.362, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:56:58.363, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 99 %, 36 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:56:59.364, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 36 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:00.364, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 99 %, 36 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:01.365, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:02.366, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 100 %, 33 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:03.367, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 51, 98 %, 32 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:04.367, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 98 %, 32 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:05.368, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 97 %, 31 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:06.369, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 98 %, 31 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:07.369, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 98 %, 32 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:08.370, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 98 %, 31 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:09.371, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 97 %, 34 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:10.372, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:11.372, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 97 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:12.373, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 36 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:13.374, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 37 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:14.374, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:15.375, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 36 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:16.376, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 98 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:17.377, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 100 %, 33 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:18.377, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:19.378, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 52, 99 %, 35 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:20.379, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 36 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:21.379, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 37 %, 16280 MiB, 10575 MiB, 5705 MiB
2021/10/21 19:57:22.380, Tesla P100-PCIE-16GB, 0, 2, GPU-977d60e5-481f-eea5-a2ed-980708a5e9c3, 00000001:00:00.0, 53, 99 %, 34 %, 16280 MiB, 10575 MiB, 5705 MiB
