timestamp, name, index, count, uuid, pci.bus_id, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/21 21:15:43.434, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 34, 3 %, 0 %, 40536 MiB, 39022 MiB, 1514 MiB
2021/09/21 21:15:44.436, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 36, 52 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:45.687, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 37, 43 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:46.688, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 37, 43 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:47.689, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 37, 42 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:48.691, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 37, 44 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:49.692, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 38, 43 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:50.693, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 38, 43 %, 8 %, 40536 MiB, 38282 MiB, 2254 MiB
2021/09/21 21:15:51.694, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 38, 33 %, 6 %, 40536 MiB, 38068 MiB, 2468 MiB
2021/09/21 21:15:52.925, NVIDIA A100-SXM4-40GB, 0, 2, GPU-e4cb5f36-5401-8685-7e59-00727a7ab463, 00000000:00:04.0, 38, 42 %, 8 %, 40536 MiB, 38068 MiB, 2468 MiB
